open,high,low,close,volume,SMA,Simple_returns,Log_returns,ratios,positions,Buy,Sell,Strategy_returns,rolling_mean,rolling_std,z_score
1.1781222584844775,1.170387100343241,1.18864580810931,1.1744769191628608,-0.5105336727565734,1.0974801936745628,-0.016277173712679893,-0.016411102211632913,-70.98036641509148,1.0,1.2121275967725893,1.388718183135761,-0.009659819345655374,0.0010370019385929931,0.01356758313219934,-0.7884102260528685
1.1806808372607076,1.2183541290664015,1.1662620329338027,1.1553597543281138,2.2336755391831766,1.0974801936745628,-0.016277173712679893,-0.016411102211632913,-70.98036641509148,1.0,1.2121275967725893,1.388718183135761,-0.009659819345655374,0.0010370019385929931,0.01356758313219934,-0.7884102260528685
1.1867293174877147,1.2048678653547855,1.1904237663762345,1.2148410668750038,1.6528431903611176,1.0974801936745628,0.051482936223168574,0.050201487995816,23.59696544130472,1.0,1.2121275967725893,1.388718183135761,-0.009659819345655374,0.0010370019385929931,0.01356758313219934,-0.7884102260528685
1.2355572348532835,1.223822084701368,1.2089330313400026,1.2121275967725893,2.0623175351207537,1.0974801936745628,-0.002233600901716759,-0.002236099108902625,-542.6786834841179,1.0,1.2121275967725893,1.388718183135761,-0.009659819345655374,0.0010370019385929931,0.01356758313219934,-0.7884102260528685
1.1809162265081203,1.191208177677135,1.1966517589181795,1.2004750345969373,0.0604591575251984,1.0974801936745628,-0.009613313158349124,-0.009659819345655374,-124.87630589193171,1.0,1.2004750345969373,1.388718183135761,-0.009659819345655374,0.0010370019385929931,0.01356758313219934,-0.7884102260528685
1.181479113838891,1.1745798797573666,1.18167785605743,1.1700227323909729,-0.1372876974983093,1.0974801936745628,-0.02536687671825577,-0.02569416261040402,-46.124035898709714,1.0,1.1631520213014623,1.388718183135761,-0.02569416261040402,0.0010370019385929931,0.01356758313219934,-1.9702230152957112
1.1716029997626438,1.1615832837145534,1.1742782609580888,1.1631520213014623,-0.5712883441177548,1.0974801936745628,-0.005872288545599513,-0.005889598230221602,-198.07473905094253,1.0,1.1631520213014623,1.388718183135761,0.013544086674190737,0.0010370019385929931,0.01356758313219934,0.9218358652187093
1.170108789757326,1.1648069292008396,1.1853776536071006,1.1790130220133117,-0.6323517646844663,1.0974801936745628,0.013636223315076412,0.013544086674190737,86.46184465971434,1.0,1.0104297323297178,1.388718183135761,0.013544086674190737,0.0010370019385929931,0.01356758313219934,0.9218358652187093
1.1966566031394863,1.1880151364201486,1.1788516218180982,1.1647186663039888,0.6070669946574974,1.0974801936745628,-0.012124001552513364,-0.012198096755256982,-96.06718221365924,1.0,1.0104297323297178,1.388718183135761,0.012077222238401665,0.0010370019385929931,0.01356758313219934,0.813720483024527
1.0570093735328645,1.0592631437542597,1.0690909611778718,1.06616338428233,1.8361077054347896,1.0974801936745628,-0.08461724266376291,-0.08841298714686248,-12.59983604664196,1.0,1.0104297323297178,1.388718183135761,0.012077222238401665,0.0010370019385929931,0.01356758313219934,0.813720483024527
1.0810907169747397,1.0677609180899452,0.9938000810420762,1.012651705960752,2.2336755391831766,1.0974801936745628,-0.05019087985055726,-0.05149424073439673,-20.176010242815234,1.0,1.0104297323297178,1.388718183135761,0.012077222238401665,0.0010370019385929931,0.01356758313219934,0.813720483024527
1.0145676687927652,1.0073277666318412,1.0200480892139057,1.0104297323297178,-0.2672073751980419,1.0974801936745628,-0.002194213092176822,-0.0021966239049272863,-460.49754052250984,1.0,1.0104297323297178,1.388718183135761,0.012077222238401665,0.0010370019385929931,0.01356758313219934,0.813720483024527
1.014178764818778,1.0116123587338677,1.022175472804966,1.022706904604416,-0.1056378445456485,1.0974801936745628,0.012150446371358203,0.012077222238401665,84.1703155050505,0.0,1.4842630492702125,1.388718183135761,0.012077222238401665,0.0010370019385929931,0.01356758313219934,0.813720483024527
1.025180653556566,1.0199673133328189,0.9998122520602908,0.9863361657222416,1.3205305972431711,1.0974801936745628,-0.03556320849935257,-0.03621098377541736,-27.734735063069405,0.0,1.4842630492702125,1.388718183135761,0.0,0.0017800649651818683,0.013192255548312846,-0.13493257151234614
0.9893093791138244,0.9815794083806164,0.9841908846283484,0.976915816687444,0.579234782772794,1.0974801936745628,-0.009550850270099942,-0.009596752142289347,-102.28574305533756,0.0,1.4842630492702125,1.388718183135761,0.0,0.002523127991770743,0.012759137578808425,-0.19775066897635707
0.995920746671602,0.99192363788408,0.9942831101666162,1.0010196228047412,0.676758050093328,1.0974801936745628,0.024673370730171174,0.024373899104351688,40.57084999661887,0.0,1.4842630492702125,1.388718183135761,0.0,0.003266191018359618,0.012262106995049867,-0.26636458315672484
0.9587292455803256,1.007827635710411,0.9735334122422136,1.0185803821467825,1.5837490709747355,1.0974801936745628,0.017542872229455497,0.017390772316208065,58.06234970101003,0.0,1.4842630492702125,1.388718183135761,0.0,0.004009254044948493,0.01169301650820949,-0.3428759415616711
1.037390191476735,1.0282100524243356,1.0430793289606048,1.0408717950258626,-0.2005014269835985,1.0974801936745628,0.021884785206738533,0.02164875079511521,47.56143527080943,0.0,1.4842630492702125,1.388718183135761,0.0,0.004752317071537368,0.011040728828505288,-0.430435086791344
1.0540311878373332,1.0733410892323456,1.066655261124339,1.0823622888182531,0.2410636822646279,1.0974801936745628,0.03986129126628857,0.03908733047579262,27.1532169288662,0.0,1.4842630492702125,1.388718183135761,0.0,0.0067287911184915235,0.006503748045953488,-1.0346020588356053
