open,high,low,close,volume,SMA,Simple_returns,Log_returns,ratios,positions,Buy,Sell,Strategy_returns,rolling_mean,rolling_std,z_score
-2.202348044574927,-2.199423894861568,-2.2065420412494494,-2.211331555198748,1.0900086906507211,-2.17594583710843,-0.012581633080759547,-0.012661452034811926,173.547374886529,0.0,-2.215722633845816,-2.211331555198748,-0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.2216872894709,-2.200756927544563,-2.205318560768524,-2.183509392951332,0.4862130064603043,-2.17594583710843,-0.012581633080759547,-0.012661452034811926,173.547374886529,0.0,-2.215722633845816,-2.183509392951332,-0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.2268192119991603,-2.2151320637747114,-2.211651871493321,-2.215722633845816,1.0900086906507211,-2.17594583710843,0.014752966485270358,0.01464520009822439,-150.18827813769084,1.0,-2.215722633845816,-2.230407552599951,0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.2268192119991603,-2.241486480196646,-2.211651871493321,-2.2317032807253163,1.0900086906507211,-2.17594583710843,0.007212385988837777,0.007186501119605184,-309.4264899548088,1.0,-2.2317032807253163,-2.230407552599951,0.007186501119605184,6.395930482430053e-05,0.002665708176712339,2.671913556406324
-2.2268192119991603,-2.241486480196646,-2.211651871493321,-2.230407552599951,1.0900086906507211,-2.17594583710843,-0.0005806005379640489,-0.0005807691517243763,3841.5526799564545,0.0,-2.2317032807253163,-2.230407552599951,-0.0005807691517243763,6.395930482430053e-05,0.002665708176712339,-0.24186010388572649
-2.1934887256840336,-2.198451141282084,-2.211651871493321,-2.2317032807253163,1.0900086906507211,-2.17594583710843,0.0005809378307810587,0.0005807691517243109,-3841.552679956887,1.0,-2.2317032807253163,-2.2188539768154483,0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.2268192119991603,-2.241486480196646,-2.211651871493321,-2.2317032807253163,-0.2209100602986632,-2.17594583710843,0.0,0.0,-inf,1.0,-2.2317032807253163,-2.2188539768154483,0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.2268192119991603,-2.241486480196646,-2.211651871493321,-2.2317032807253163,0.8111135588924229,-2.17594583710843,0.0,0.0,-inf,1.0,-2.2317032807253163,-2.2188539768154483,0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.2268192119991603,-2.241486480196646,-2.211651871493321,-2.2317032807253163,-0.3561589506973202,-2.17594583710843,0.0,0.0,-inf,1.0,-2.2317032807253163,-2.2188539768154483,0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.203932638197688,-2.2200318595824804,-2.203663263647269,-2.2188539768154483,-0.4120023836476533,-2.17594583710843,-0.005757622001475005,-0.005774261005164901,385.37680595339805,0.0,-2.2238929195252,-2.2188539768154483,-0.005774261005164901,6.395930482430053e-05,0.002665708176712339,-2.1901198191880002
-2.2229837751622497,-2.229579255825561,-2.211651871493321,-2.2123033512927703,0.4724519493632055,-2.17594583710843,-0.0029522562508054184,-0.0029566227554353366,749.3602056695526,0.0,-2.2238929195252,-2.2123033512927703,-0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.224820463224995,-2.207890453794111,-2.211651871493321,-2.19063589764084,0.4591416612970992,-2.17594583710843,-0.009794069895192603,-0.009842347277748754,223.6696206054348,0.0,-2.2238929195252,-2.19063589764084,-0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.152145237526536,-2.140446205616576,-2.136911607996715,-2.1276851062168687,0.1045728844683138,-2.17594583710843,-0.02873630962213536,-0.02915728177247721,74.04169617444299,0.0,-2.2238929195252,-2.1276851062168687,-0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.221831343436605,-2.236244419240541,-2.209132941091412,-2.2238929195252,0.0844289156683273,-2.17594583710843,0.04521712965289004,0.044224643405732254,-49.18253185456367,1.0,-2.2238929195252,-2.183365423159626,0.0,6.395930482430053e-05,0.002665708176712339,-0.023993363333259746
-2.1810280576505026,-2.160261556309762,-2.176890631946994,-2.183365423159626,0.9105369559835692,-2.17594583710843,-0.01822367255624291,-0.018391769032290187,119.80929839587505,0.0,-2.0955798426661643,-2.183365423159626,-0.018391769032290187,-0.0013507921591980215,0.005772506940208015,-2.9520929207368063
-2.107596548632088,-2.088818210083238,-2.1104268540566578,-2.1255975442371144,1.0900086906507211,-2.17594583710843,-0.026458181626286548,-0.02681449836551807,80.33800562187183,0.0,-2.0955798426661643,-2.1255975442371144,-0.0,-0.0013507921591980215,0.005772506940208015,0.23400442358746565
-2.125099105465315,-2.111515793604525,-2.1110026095770933,-2.1090410181907875,0.124216065058412,-2.17594583710843,-0.007789116096419413,-0.007819609709941888,270.76769585708126,0.0,-2.0955798426661643,-2.1090410181907875,-0.0,-0.0019035999376291895,0.005202792084604083,0.3658804554697188
-2.121281675374117,-2.115370780012107,-2.104993161332542,-2.098279276260674,-0.3057771216937708,-2.17594583710843,-0.005102670757605843,-0.005115733838718292,411.2119664262211,0.0,-2.0955798426661643,-2.098279276260674,-0.0,-0.001858925387496545,0.005217569769069111,0.35628184571994787
-2.0896258164103187,-2.0662287102930064,-2.0733625924285874,-2.0773316715672774,0.9695877525479618,-2.17594583710843,-0.00998323003538748,-0.010033396638776285,208.08212013584534,0.0,-2.0955798426661643,-2.0773316715672774,-0.0,-0.001858925387496545,0.005217569769069111,0.35628184571994787
-2.1096493176433926,-2.1112996261424164,-2.1030859711710974,-2.0955798426661643,0.7622882251911562,-2.17594583710843,0.008784428287813784,0.008746069672965132,-238.55620126961043,1.0,-2.0955798426661643,-2.0328090134818293,0.0,-0.001858925387496545,0.005217569769069111,0.35628184571994787
-2.032292338059502,-2.030561079045272,-2.03809756680188,-2.0328090134818293,1.0900086906507211,-2.17594583710843,-0.02995391915226331,-0.03041170258448966,67.86454230408214,0.0,-2.09507594839519,-2.0328090134818293,-0.03041170258448966,-0.004198287124764981,0.009431056498853292,-2.7794781489127893
-2.106372089923592,-2.111371681963119,-2.0939818370042027,-2.09507594839519,-0.1933915123270736,-2.1704098558320704,0.030630981317181893,0.030171217897354365,-68.39728465440952,1.0,-2.09507594839519,-2.0616389642711943,0.0,-0.004198287124764981,0.009431056498853292,0.4451555480847182
-2.058690227275048,-2.0747312971359,-2.051987668732399,-2.0616389642711943,-0.0566757525114786,-2.1646065020853973,-0.01595979570554862,-0.016088524741733463,129.17702721936723,0.0,-2.0671098163560675,-2.0616389642711943,-0.016088524741733463,-0.004991692027577947,0.009991865815558528,-1.1105866430748523
-2.057141647143713,-2.0570415931534383,-2.053822889453789,-2.0671098163560675,0.4348419108976573,-2.157529701252552,0.0026536421651339737,0.002650127473213756,-778.9708211286678,1.0,-2.0671098163560675,-2.065562141095216,0.0,-0.004991692027577947,0.009991865815558528,0.49957556673802467
-2.0807664975194258,-2.0826934653235267,-2.0645103513018825,-2.065562141095216,-0.4396894822379724,-2.149618218413023,-0.000748714581395582,-0.0007489950081395775,2758.8111577112186,0.0,-2.2317032807253163,-2.065562141095216,-0.0007489950081395775,-0.005049307028204068,0.009962801334071942,0.43163683344339965
